DateKey,CurrencyKey,Sum of AverageRate,Năm,Quý,Tháng,Ngày,Sum of EndOfDayRate
20111130,100,1,2011,Qtr 4,Tháng Mười Một,30,1
20111130,102,0.00927213722763097,2011,Qtr 4,Tháng Mười Một,30,0.00926689586789113
20111130,103,0.120786075781184,2011,Qtr 4,Tháng Mười Một,30,0.120770029709427
20111201,3,1.00090081072966,2011,Qtr 4,Tháng Mười Hai,1,1.00150225338007
20111201,6,0.52317672909909,2011,Qtr 4,Tháng Mười Hai,1,0.523231477605693
20111201,14,0.00144307224308263,2011,Qtr 4,Tháng Mười Hai,1,0.00144327218670169
20111201,16,0.535905680600214,2011,Qtr 4,Tháng Mười Hai,1,0.535905680600214
20111201,19,0.658457891617831,2011,Qtr 4,Tháng Mười Hai,1,0.659717640849716
20111201,36,0.850484776322504,2011,Qtr 4,Tháng Mười Hai,1,0.850701829008932
20111201,61,0.104849279161206,2011,Qtr 4,Tháng Mười Hai,1,0.10495382031906
20111201,85,0.266616898179007,2011,Qtr 4,Tháng Mười Hai,1,0.266979923109782
20111201,98,1.44759698899826,2011,Qtr 4,Tháng Mười Hai,1,1.4494854326714
20111201,100,1,2011,Qtr 4,Tháng Mười Hai,1,1
20111201,102,0.00924667350920506,2011,Qtr 4,Tháng Mười Hai,1,0.0092485549132948
20111201,103,0.120788993706893,2011,Qtr 4,Tháng Mười Hai,1,0.12080212611742
20111202,3,1.000200040008,2011,Qtr 4,Tháng Mười Hai,2,0.999400359784129
20111202,6,0.520562207183758,2011,Qtr 4,Tháng Mười Hai,2,0.520426749934947
20111202,14,0.00144364723036279,2011,Qtr 4,Tháng Mười Hai,2,0.00144348072859401
20111202,16,0.534359303195469,2011,Qtr 4,Tháng Mười Hai,2,0.533077456154379
20111202,19,0.657764914819444,2011,Qtr 4,Tháng Mười Hai,2,0.65599580162687
20111202,36,0.854627809588924,2011,Qtr 4,Tháng Mười Hai,2,0.853825136612022
20111202,61,0.104572976251477,2011,Qtr 4,Tháng Mười Hai,2,0.104525974704714
20111202,85,0.266616898179007,2011,Qtr 4,Tháng Mười Hai,2,0.266368334132438
20111202,98,1.45074713477441,2011,Qtr 4,Tháng Mười Hai,2,1.44990575612585
20111202,100,1,2011,Qtr 4,Tháng Mười Hai,2,1
20111202,102,0.00925488889505881,2011,Qtr 4,Tháng Mười Hai,2,0.00924923925007168
20111202,103,0.120786075781184,2011,Qtr 4,Tháng Mười Hai,2,0.120777322849862
20111203,3,1.000200040008,2011,Qtr 4,Tháng Mười Hai,3,1.00030009002701
20111203,6,0.521050437682368,2011,Qtr 4,Tháng Mười Hai,3,0.521349251863824
20111203,14,0.00144402267750974,2011,Qtr 4,Tháng Mười Hai,3,0.00144418951290232
20111203,16,0.533333333333333,2011,Qtr 4,Tháng Mười Hai,3,0.534473543559594
20111203,19,0.660763843002511,2011,Qtr 4,Tháng Mười Hai,3,0.66334991708126
20111203,36,0.83948959032908,2011,Qtr 4,Tháng Mười Hai,3,0.84005376344086
20111203,61,0.104649580878429,2011,Qtr 4,Tháng Mười Hai,3,0.104724104347098
20111203,85,0.266574254258524,2011,Qtr 4,Tháng Mười Hai,3,0.266922912662823
20111203,98,1.44404332129964,2011,Qtr 4,Tháng Mười Hai,3,1.44404332129964
20111203,100,1,2011,Qtr 4,Tháng Mười Hai,3,1
20111203,102,0.0092678405931418,2011,Qtr 4,Tháng Mười Hai,3,0.00927635179636553
20111203,103,0.120788993706893,2011,Qtr 4,Tháng Mười Hai,3,0.120788993706893
20111204,3,1.000200040008,2011,Qtr 4,Tháng Mười Hai,4,0.99930048965724
20111204,6,0.521920668058455,2011,Qtr 4,Tháng Mười Hai,4,0.521702838063439
20111204,14,0.00144573436076855,2011,Qtr 4,Tháng Mười Hai,4,0.0014456925590204
20111204,16,0.532509718302359,2011,Qtr 4,Tháng Mười Hai,4,0.530250808632483
20111204,19,0.661157024793388,2011,Qtr 4,Tháng Mười Hai,4,0.659891777748449
20111204,36,0.842957093483942,2011,Qtr 4,Tháng Mười Hai,4,0.842957093483942
20111204,61,0.104833890700186,2011,Qtr 4,Tháng Mười Hai,4,0.104822901707565
20111204,85,0.266588467382901,2011,Qtr 4,Tháng Mười Hai,4,0.266318676928813
20111204,98,1.44613159797542,2011,Qtr 4,Tháng Mười Hai,4,1.44592249855408
20111204,100,1,2011,Qtr 4,Tháng Mười Hai,4,1
20111204,102,0.00924181106226301,2011,Qtr 4,Tháng Mười Hai,4,0.00923565702464073
20111204,103,0.120790452722617,2011,Qtr 4,Tháng Mười Hai,4,0.120777322849862
20111205,3,1.00070049034324,2011,Qtr 4,Tháng Mười Hai,5,1.001001001001
20111205,6,0.528541226215645,2011,Qtr 4,Tháng Mười Hai,5,0.528764805414552
20111205,14,0.00144341801385681,2011,Qtr 4,Tháng Mười Hai,5,0.00144343905706478
20111205,16,0.529941706412295,2011,Qtr 4,Tháng Mười Hai,5,0.531377862798236
20111205,19,0.660851176315094,2011,Qtr 4,Tháng Mười Hai,5,0.663129973474801
20111205,36,0.840972163821378,2011,Qtr 4,Tháng Mười Hai,5,0.841325929665152
20111205,61,0.104599228057697,2011,Qtr 4,Tháng Mười Hai,5,0.104679158379567
20111205,85,0.266574254258524,2011,Qtr 4,Tháng Mười Hai,5,0.266937162991832
20111205,98,1.45011600928074,2011,Qtr 4,Tháng Mười Hai,5,1.45074713477441
20111205,100,1,2011,Qtr 4,Tháng Mười Hai,5,1
20111205,102,0.00918105031215571,2011,Qtr 4,Tháng Mười Hai,5,0.00918155609012616
20111205,103,0.120793370859807,2011,Qtr 4,Tháng Mười Hai,5,0.120799207557198
20111206,3,1.00070049034324,2011,Qtr 4,Tháng Mười Hai,6,1.00040016006403
20111206,6,0.528541226215645,2011,Qtr 4,Tháng Mười Hai,6,0.528373665856494
20111206,14,0.00144341801385681,2011,Qtr 4,Tháng Mười Hai,6,0.00144327218670169
20111206,16,0.529941706412295,2011,Qtr 4,Tháng Mười Hai,6,0.529941706412295
20111206,19,0.660851176315094,2011,Qtr 4,Tháng Mười Hai,6,0.659717640849716
20111206,36,0.842034355001684,2011,Qtr 4,Tháng Mười Hai,6,0.841821702163482
20111206,61,0.104658342839799,2011,Qtr 4,Tháng Mười Hai,6,0.104635345819818
20111206,85,0.266574254258524,2011,Qtr 4,Tháng Mười Hai,6,0.266049431984463
20111206,98,1.45011600928074,2011,Qtr 4,Tháng Mười Hai,6,1.44969556393157
20111206,100,1,2011,Qtr 4,Tháng Mười Hai,6,1
20111206,102,0.00918105031215571,2011,Qtr 4,Tháng Mười Hai,6,0.00918088173188153
20111206,103,0.120793370859807,2011,Qtr 4,Tháng Mười Hai,6,0.120778781583651
20111207,3,1.00070049034324,2011,Qtr 4,Tháng Mười Hai,7,1.00130169219986
20111207,6,0.528541226215645,2011,Qtr 4,Tháng Mười Hai,7,0.528541226215645
20111207,14,0.00144341801385681,2011,Qtr 4,Tháng Mười Hai,7,0.0014436263894904
20111207,16,0.529941706412295,2011,Qtr 4,Tháng Mười Hai,7,0.530813737459526
20111207,19,0.661331922491899,2011,Qtr 4,Tháng Mười Hai,7,0.663042036865137
20111207,36,0.842034355001684,2011,Qtr 4,Tháng Mười Hai,7,0.842389015247241
20111207,61,0.104658342839799,2011,Qtr 4,Tháng Mười Hai,7,0.104744946056353
20111207,85,0.266588467382901,2011,Qtr 4,Tháng Mười Hai,7,0.26663111585122
20111207,98,1.45285485979951,2011,Qtr 4,Tháng Mười Hai,7,1.45475705557172
20111207,100,1,2011,Qtr 4,Tháng Mười Hai,7,1
20111207,102,0.00917852225791648,2011,Qtr 4,Tháng Mười Hai,7,0.00918459192858061
20111207,103,0.120793370859807,2011,Qtr 4,Tháng Mười Hai,7,0.12080212611742
20111208,3,1.000200040008,2011,Qtr 4,Tháng Mười Hai,8,0.999900009999
20111208,6,0.525430853299706,2011,Qtr 4,Tháng Mười Hai,8,0.525237670045696
20111208,14,0.00144248106743599,2011,Qtr 4,Tháng Mười Hai,8,0.00144231462651263
20111208,16,0.527704485488127,2011,Qtr 4,Tháng Mười Hai,8,0.526898150587491
20111208,19,0.661944793804197,2011,Qtr 4,Tháng Mười Hai,8,0.659195781147001
20111208,36,0.835282325425994,2011,Qtr 4,Tháng Mười Hai,8,0.835073068893528
20111208,61,0.104242676951944,2011,Qtr 4,Tháng Mười Hai,8,0.104135209155568
20111208,85,0.266574254258524,2011,Qtr 4,Tháng Mười Hai,8,0.266021122077093
20111208,98,1.45116819039327,2011,Qtr 4,Tháng Mười Hai,8,1.44906535284741
20111208,100,1,2011,Qtr 4,Tháng Mười Hai,8,1
20111208,102,0.00923122369101248,2011,Qtr 4,Tháng Mười Hai,8,0.00922782484481106
20111208,103,0.120786075781184,2011,Qtr 4,Tháng Mười Hai,8,0.120777322849862
20111209,3,1.000200040008,2011,Qtr 4,Tháng Mười Hai,9,1.001001001001
20111209,6,0.525072197427146,2011,Qtr 4,Tháng Mười Hai,9,0.525320445471738
20111209,14,0.00144040331292762,2011,Qtr 4,Tháng Mười Hai,9,0.00144048630817764
20111209,16,0.523560209424084,2011,Qtr 4,Tháng Mười Hai,9,0.525237670045696
20111209,19,0.660501981505945,2011,Qtr 4,Tháng Mười Hai,9,0.662954123574649
20111209,36,0.836750062756255,2011,Qtr 4,Tháng Mười Hai,9,0.837450799765514
20111209,61,0.104128703077003,2011,Qtr 4,Tháng Mười Hai,9,0.104210087536474
20111209,85,0.266588467382901,2011,Qtr 4,Tháng Mười Hai,9,0.266937162991832
20111209,98,1.44990575612585,2011,Qtr 4,Tháng Mười Hai,9,1.45158949049209
20111209,100,1,2011,Qtr 4,Tháng Mười Hai,9,1
20111209,102,0.00926629477936952,2011,Qtr 4,Tháng Mười Hai,9,0.00926655237918732
20111209,103,0.120786075781184,2011,Qtr 4,Tháng Mười Hai,9,0.120788993706893
20111210,3,1.000200040008,2011,Qtr 4,Tháng Mười Hai,10,0.999500249875062
20111210,6,0.519049102045054,2011,Qtr 4,Tháng Mười Hai,10,0.518806744487678
20111210,14,0.00144144144144144,2011,Qtr 4,Tháng Mười Hai,10,0.0014414000953342
20111210,16,0.518161562775273,2011,Qtr 4,Tháng Mười Hai,10,0.518161562775273
20111210,19,0.658718134510243,2011,Qtr 4,Tháng Mười Hai,10,0.657808183133798
20111210,36,0.827951647623779,2011,Qtr 4,Tháng Mười Hai,10,0.827814569536424
20111210,61,0.103412616339193,2011,Qtr 4,Tháng Mười Hai,10,0.103402992482602
20111210,85,0.266574254258524,2011,Qtr 4,Tháng Mười Hai,10,0.26629030969563
20111210,98,1.43204926249463,2011,Qtr 4,Tháng Mười Hai,10,1.43041052782148
20111210,100,1,2011,Qtr 4,Tháng Mười Hai,10,1
20111210,102,0.00923889946229605,2011,Qtr 4,Tháng Mười Hai,10,0.00923275782476226
20111210,103,0.120788993706893,2011,Qtr 4,Tháng Mười Hai,10,0.120787534726416
20111211,3,1.000200040008,2011,Qtr 4,Tháng Mười Hai,11,1.00030009002701
20111211,6,0.521213384759721,2011,Qtr 4,Tháng Mười Hai,11,0.521349251863824
20111211,14,0.00143986428415203,2011,Qtr 4,Tháng Mười Hai,11,0.00144007163492341
20111211,16,0.516262261228704,2011,Qtr 4,Tháng Mười Hai,11,0.518699102650552
20111211,19,0.656771312229082,2011,Qtr 4,Tháng Mười Hai,11,0.659195781147001
20111211,36,0.829187396351575,2011,Qtr 4,Tháng Mười Hai,11,0.829462508294625
20111211,61,0.103510024945916,2011,Qtr 4,Tháng Mười Hai,11,0.103551827689759
20111211,85,0.266602682022981,2011,Qtr 4,Tháng Mười Hai,11,0.266937162991832
20111211,98,1.43513203214696,2011,Qtr 4,Tháng Mười Hai,11,1.43575017946877
20111211,100,1,2011,Qtr 4,Tháng Mười Hai,11,1
20111211,102,0.0092275608788329,2011,Qtr 4,Tháng Mười Hai,11,0.00922782484481106
20111211,103,0.120784616871195,2011,Qtr 4,Tháng Mười Hai,11,0.120791911773588
20111212,3,1.00070049034324,2011,Qtr 4,Tháng Mười Hai,12,1.00070049034324
20111212,6,0.523231477605693,2011,Qtr 4,Tháng Mười Hai,12,0.523094627818172
20111212,14,0.00144038277307965,2011,Qtr 4,Tháng Mười Hai,12,0.00144021660857793
20111212,16,0.522111418576724,2011,Qtr 4,Tháng Mười Hai,12,0.520860461482369
20111212,19,0.65359477124183,2011,Qtr 4,Tháng Mười Hai,12,0.652273172004436
20111212,36,0.839912649084495,2011,Qtr 4,Tháng Mười Hai,12,0.839278220730172
20111212,61,0.103886389844067,2011,Qtr 4,Tháng Mười Hai,12,0.103874519580347
20111212,85,0.266574254258524,2011,Qtr 4,Tháng Mười Hai,12,0.266425107902169
20111212,98,1.4541224371092,2011,Qtr 4,Tháng Mười Hai,12,1.45391102064554
20111212,100,1,2011,Qtr 4,Tháng Mười Hai,12,1
20111212,102,0.00920191767964444,2011,Qtr 4,Tháng Mười Hai,12,0.00920047842487809
20111212,103,0.120778781583651,2011,Qtr 4,Tháng Mười Hai,12,0.120765654247932
20111213,3,1.00070049034324,2011,Qtr 4,Tháng Mười Hai,13,1.00140196274785
20111213,6,0.520833333333333,2011,Qtr 4,Tháng Mười Hai,13,0.520969002344361
20111213,14,0.00144038277307965,2011,Qtr 4,Tháng Mười Hai,13,0.00144054876841003
20111213,16,0.521648408972353,2011,Qtr 4,Tháng Mười Hai,13,0.521648408972353
20111213,19,0.65359477124183,2011,Qtr 4,Tháng Mười Hai,13,0.656857593273778
20111213,36,0.838996560114104,2011,Qtr 4,Tháng Mười Hai,13,0.839137366786943
20111213,61,0.103886389844067,2011,Qtr 4,Tháng Mười Hai,13,0.103929577318409
20111213,85,0.266574254258524,2011,Qtr 4,Tháng Mười Hai,13,0.266588467382901
20111213,98,1.45496871817256,2011,Qtr 4,Tháng Mười Hai,13,1.45666423889294
20111213,100,1,2011,Qtr 4,Tháng Mười Hai,13,1
20111213,102,0.00920301859009755,2011,Qtr 4,Tháng Mười Hai,13,0.00920403504896547
20111213,103,0.120778781583651,2011,Qtr 4,Tháng Mười Hai,13,0.120784616871195
20111214,3,1.00070049034324,2011,Qtr 4,Tháng Mười Hai,14,1.00050025012506
20111214,6,0.522029651284193,2011,Qtr 4,Tháng Mười Hai,14,0.522002401211046
20111214,14,0.00144038277307965,2011,Qtr 4,Tháng Mười Hai,14,0.00144036202635315
20111214,16,0.521648408972353,2011,Qtr 4,Tháng Mười Hai,14,0.520318434882148
20111214,19,0.652997257411519,2011,Qtr 4,Tháng Mười Hai,14,0.651168848082308
20111214,36,0.83948959032908,2011,Qtr 4,Tháng Mười Hai,14,0.839278220730172
20111214,61,0.103886389844067,2011,Qtr 4,Tháng Mười Hai,14,0.103821675889492
20111214,85,0.266588467382901,2011,Qtr 4,Tháng Mười Hai,14,0.266276128345094
20111214,98,1.45496871817256,2011,Qtr 4,Tháng Mười Hai,14,1.45391102064554
20111214,100,1,2011,Qtr 4,Tháng Mười Hai,14,1
20111214,102,0.00919963201471941,2011,Qtr 4,Tháng Mười Hai,14,0.00919574053298512
20111214,103,0.120778781583651,2011,Qtr 4,Tháng Mười Hai,14,0.120772946859903
20111215,3,1.000200040008,2011,Qtr 4,Tháng Mười Hai,15,1.001001001001
20111215,6,0.523204101920159,2011,Qtr 4,Tháng Mười Hai,15,0.523341009001465
20111215,14,0.00144156611742998,2011,Qtr 4,Tháng Mười Hai,15,0.00144156611742998
20111215,16,0.521947909598622,2011,Qtr 4,Tháng Mười Hai,15,0.524136485140731
20111215,19,0.652954619653934,2011,Qtr 4,Tháng Mười Hai,15,0.656943896991197
20111215,36,0.840901446350488,2011,Qtr 4,Tháng Mười Hai,15,0.841538332071026
20111215,61,0.104100519461592,2011,Qtr 4,Tháng Mười Hai,15,0.104155817102385
20111215,85,0.266588467382901,2011,Qtr 4,Tháng Mười Hai,15,0.267279627946758
20111215,98,1.45074713477441,2011,Qtr 4,Tháng Mười Hai,15,1.45074713477441
20111215,100,1,2011,Qtr 4,Tháng Mười Hai,15,1
20111215,102,0.0091746486109582,2011,Qtr 4,Tháng Mười Hai,15,0.00917877500068841
20111215,103,0.120790452722617,2011,Qtr 4,Tháng Mười Hai,15,0.120799207557198
20111216,3,1.000200040008,2011,Qtr 4,Tháng Mười Hai,16,0.99930048965724
20111216,6,0.519885625162464,2011,Qtr 4,Tháng Mười Hai,16,0.519885625162464
20111216,14,0.00144196106705119,2011,Qtr 4,Tháng Mười Hai,16,0.00144194048275302
20111216,16,0.526038926880589,2011,Qtr 4,Tháng Mười Hai,16,0.524383848977451
20111216,19,0.656641933153851,2011,Qtr 4,Tháng Mười Hai,16,0.654278984559016
20111216,36,0.848464279653827,2011,Qtr 4,Tháng Mười Hai,16,0.848104486472733
20111216,61,0.104461552925446,2011,Qtr 4,Tháng Mười Hai,16,0.104427736006683
20111216,85,0.266574254258524,2011,Qtr 4,Tháng Mười Hai,16,0.266113151311938
20111216,98,1.44822592324403,2011,Qtr 4,Tháng Mười Hai,16,1.44654997830175
20111216,100,1,2011,Qtr 4,Tháng Mười Hai,16,1
20111216,102,0.00916111655688595,2011,Qtr 4,Tháng Mười Hai,16,0.00915608375985424
20111216,103,0.120799207557198,2011,Qtr 4,Tháng Mười Hai,16,0.120787534726416
20111217,3,1.000200040008,2011,Qtr 4,Tháng Mười Hai,17,1.000200040008
20111217,6,0.524136485140731,2011,Qtr 4,Tháng Mười Hai,17,0.524328859060403
20111217,14,0.00144092219020173,2011,Qtr 4,Tháng Mười Hai,17,0.00144098448059714
20111217,16,0.520318434882148,2011,Qtr 4,Tháng Mười Hai,17,0.520562207183758
20111217,19,0.65167807103291,2011,Qtr 4,Tháng Mười Hai,17,0.654450261780105
20111217,36,0.86095566078347,2011,Qtr 4,Tháng Mười Hai,17,0.861400637436472
20111217,61,0.104153647460734,2011,Qtr 4,Tháng Mười Hai,17,0.104210087536474
20111217,85,0.266574254258524,2011,Qtr 4,Tháng Mười Hai,17,0.266766259403511
20111217,98,1.45222189950624,2011,Qtr 4,Tháng Mười Hai,17,1.45327713995059
20111217,100,1,2011,Qtr 4,Tháng Mười Hai,17,1
20111217,102,0.00923976165110845,2011,Qtr 4,Tháng Mười Hai,17,0.00924171711103923
20111217,103,0.120800666819681,2011,Qtr 4,Tháng Mười Hai,17,0.120800666819681
20111218,3,1.000200040008,2011,Qtr 4,Tháng Mười Hai,18,0.999500249875062
20111218,6,0.519453534881305,2011,Qtr 4,Tháng Mười Hai,18,0.519264721154845
20111218,14,0.00143967751223726,2011,Qtr 4,Tháng Mười Hai,18,0.00143965678582226
20111218,16,0.520860461482369,2011,Qtr 4,Tháng Mười Hai,18,0.520562207183758
20111218,19,0.65269890999282,2011,Qtr 4,Tháng Mười Hai,18,0.649730361899812
20111218,36,0.858663918942126,2011,Qtr 4,Tháng Mười Hai,18,0.858148116364885
20111218,61,0.104420102958222,2011,Qtr 4,Tháng Mười Hai,18,0.104384133611691
20111218,85,0.266588467382901,2011,Qtr 4,Tháng Mười Hai,18,0.266396717992434
20111218,98,1.44613159797542,2011,Qtr 4,Tháng Mười Hai,18,1.44613159797542
20111218,100,1,2011,Qtr 4,Tháng Mười Hai,18,1
20111218,102,0.00924470740501063,2011,Qtr 4,Tháng Mười Hai,18,0.00923719263241516
20111218,103,0.120806504222187,2011,Qtr 4,Tháng Mười Hai,18,0.120796289137998
20111219,3,1.001001001001,2011,Qtr 4,Tháng Mười Hai,19,1.00170289492137
20111219,6,0.525817646440215,2011,Qtr 4,Tháng Mười Hai,19,0.526011256640892
20111219,14,0.00143822810297713,2011,Qtr 4,Tháng Mười Hai,19,0.00143824899513138
20111219,16,0.514668039114771,2011,Qtr 4,Tháng Mười Hai,19,0.516262261228704
20111219,19,0.652188091045458,2011,Qtr 4,Tháng Mười Hai,19,0.6538084341288
20111219,36,0.866551126516465,2011,Qtr 4,Tháng Mười Hai,19,0.867152271938953
20111219,61,0.103594737387341,2011,Qtr 4,Tháng Mười Hai,19,0.103691414350892
20111219,85,0.266588467382901,2011,Qtr 4,Tháng Mười Hai,19,0.266737796745799
20111219,98,1.44864551644213,2011,Qtr 4,Tháng Mười Hai,19,1.4494854326714
20111219,100,1,2011,Qtr 4,Tháng Mười Hai,19,1
20111219,102,0.00934317481080071,2011,Qtr 4,Tháng Mười Hai,19,0.00934806588516836
20111219,103,0.120809423135005,2011,Qtr 4,Tháng Mười Hai,19,0.120821100196938
20111220,3,1.001001001001,2011,Qtr 4,Tháng Mười Hai,20,1.00050025012506
20111220,6,0.524301368426572,2011,Qtr 4,Tháng Mười Hai,20,0.524218913818411
20111220,14,0.00143822810297713,2011,Qtr 4,Tháng Mười Hai,20,0.00143814536773377
20111220,16,0.51440329218107,2011,Qtr 4,Tháng Mười Hai,20,0.511770726714432
20111220,19,0.652273172004436,2011,Qtr 4,Tháng Mười Hai,20,0.650660420326632
20111220,36,0.867980210051211,2011,Qtr 4,Tháng Mười Hai,20,0.867453157529493
20111220,61,0.103594737387341,2011,Qtr 4,Tháng Mười Hai,20,0.103574350847756
20111220,85,0.266574254258524,2011,Qtr 4,Tháng Mười Hai,20,0.266198157908747
20111220,98,1.44969556393157,2011,Qtr 4,Tháng Mười Hai,20,1.44969556393157
20111220,100,1,2011,Qtr 4,Tháng Mười Hai,20,1
20111220,102,0.00933271115258983,2011,Qtr 4,Tháng Mười Hai,20,0.00933027300378809
20111220,103,0.120809423135005,2011,Qtr 4,Tháng Mười Hai,20,0.120799207557198
20111221,3,1.001001001001,2011,Qtr 4,Tháng Mười Hai,21,1.00130169219986
20111221,6,0.527565286204168,2011,Qtr 4,Tháng Mười Hai,21,0.527648796960743
20111221,14,0.00143822810297713,2011,Qtr 4,Tháng Mười Hai,21,0.00143833153541891
20111221,16,0.51440329218107,2011,Qtr 4,Tháng Mười Hai,21,0.514668039114771
20111221,19,0.652315720808871,2011,Qtr 4,Tháng Mười Hai,21,0.652443400535004
20111221,36,0.867980210051211,2011,Qtr 4,Tháng Mười Hai,21,0.868357068426537
20111221,61,0.103594737387341,2011,Qtr 4,Tháng Mười Hai,21,0.103691414350892
20111221,85,0.266560042649607,2011,Qtr 4,Tháng Mười Hai,21,0.267008437466624
20111221,98,1.44906535284741,2011,Qtr 4,Tháng Mười Hai,21,1.45053669857847
20111221,100,1,2011,Qtr 4,Tháng Mười Hai,21,1
20111221,102,0.00933532486930545,2011,Qtr 4,Tháng Mười Hai,21,0.00934160376653464
20111221,103,0.120809423135005,2011,Qtr 4,Tháng Mười Hai,21,0.120813801768714
20111222,3,1.001001001001,2011,Qtr 4,Tháng Mười Hai,22,1.000100010001
20111222,6,0.52578999947421,2011,Qtr 4,Tháng Mười Hai,22,0.52565180824222
20111222,14,0.00143936667866139,2011,Qtr 4,Tháng Mười Hai,22,0.00143915953083399
20111222,16,0.515490489200474,2011,Qtr 4,Tháng Mười Hai,22,0.51440329218107
20111222,19,0.653338560041814,2011,Qtr 4,Tháng Mười Hai,22,0.649519355676799
20111222,36,0.861178091629349,2011,Qtr 4,Tháng Mười Hai,22,0.860733344809778
20111222,61,0.10351752551707,2011,Qtr 4,Tháng Mười Hai,22,0.103445778894992
20111222,85,0.266574254258524,2011,Qtr 4,Tháng Mười Hai,22,0.266077747917942
20111222,98,1.42775556824672,2011,Qtr 4,Tháng Mười Hai,22,1.42612664004564
20111222,100,1,2011,Qtr 4,Tháng Mười Hai,22,1
20111222,102,0.00930587479876046,2011,Qtr 4,Tháng Mười Hai,22,0.00929903847942123
20111222,103,0.120809423135005,2011,Qtr 4,Tháng Mười Hai,22,0.120796289137998
20111223,3,1.00030009002701,2011,Qtr 4,Tháng Mười Hai,23,1.00050025012506
20111223,6,0.529436679373147,2011,Qtr 4,Tháng Mười Hai,23,0.529717131052018
20111223,14,0.00143905618636584,2011,Qtr 4,Tháng Mười Hai,23,0.00143918024293363
20111223,16,0.511587455875582,2011,Qtr 4,Tháng Mười Hai,23,0.512557662737058
20111223,19,0.65180550123843,2011,Qtr 4,Tháng Mười Hai,23,0.653039900737935
20111223,36,0.860289057123193,2011,Qtr 4,Tháng Mười Hai,23,0.860659264996988
20111223,61,0.104036620890553,2011,Qtr 4,Tháng Mười Hai,23,0.104079933388843
20111223,85,0.266574254258524,2011,Qtr 4,Tháng Mười Hai,23,0.266616898179007
20111223,98,1.4336917562724,2011,Qtr 4,Tháng Mười Hai,23,1.43492610130578
20111223,100,1,2011,Qtr 4,Tháng Mười Hai,23,1
20111223,102,0.00934212738924908,2011,Qtr 4,Tháng Mười Hai,23,0.00934963910393059
20111223,103,0.120807963660965,2011,Qtr 4,Tháng Mười Hai,23,0.120813801768714
20111224,3,1.00030009002701,2011,Qtr 4,Tháng Mười Hai,24,0.999900009999
20111224,6,0.525734714263183,2011,Qtr 4,Tháng Mười Hai,24,0.525568928364955
20111224,14,0.00143833153541891,2011,Qtr 4,Tháng Mười Hai,24,0.00143812468541023
20111224,16,0.507872016251905,2011,Qtr 4,Tháng Mười Hai,24,0.50709939148073
20111224,19,0.648298217179903,2011,Qtr 4,Tháng Mười Hai,24,0.644786897930234
20111224,36,0.855578370978782,2011,Qtr 4,Tháng Mười Hai,24,0.85499316005472
20111224,61,0.10351966873706,2011,Qtr 4,Tháng Mười Hai,24,0.103467185382156
20111224,85,0.266588467382901,2011,Qtr 4,Tháng Mười Hai,24,0.266574254258524
20111224,98,1.42470437384243,2011,Qtr 4,Tháng Mười Hai,24,1.42409569923099
20111224,100,1,2011,Qtr 4,Tháng Mười Hai,24,1
20111224,102,0.00931758041071895,2011,Qtr 4,Tháng Mười Hai,24,0.00930916673648542
20111224,103,0.12080212611742,2011,Qtr 4,Tháng Mười Hai,24,0.120797748329971
20111225,3,1.00040016006403,2011,Qtr 4,Tháng Mười Hai,25,1.00120144173008
20111225,6,0.527509627050694,2011,Qtr 4,Tháng Mười Hai,25,0.527565286204168
20111225,14,0.00143936667866139,2011,Qtr 4,Tháng Mười Hai,25,0.00143951192484481
20111225,16,0.50761421319797,2011,Qtr 4,Tháng Mười Hai,25,0.508905852417303
20111225,19,0.645536117745788,2011,Qtr 4,Tháng Mười Hai,25,0.64737489480158
20111225,36,0.866025807569066,2011,Qtr 4,Tháng Mười Hai,25,0.866325911808022
20111225,61,0.10386373078521,2011,Qtr 4,Tháng Mười Hai,25,0.103906899418121
20111225,85,0.266574254258524,2011,Qtr 4,Tháng Mười Hai,25,0.266645335039863
20111225,98,1.43163922691482,2011,Qtr 4,Tháng Mười Hai,25,1.43204926249463
20111225,100,1,2011,Qtr 4,Tháng Mười Hai,25,1
20111225,102,0.00930769373964519,2011,Qtr 4,Tháng Mười Hai,25,0.00930968672904157
20111225,103,0.120809423135005,2011,Qtr 4,Tháng Mười Hai,25,0.120821100196938
20111226,3,1.00080064051241,2011,Qtr 4,Tháng Mười Hai,26,1
20111226,6,0.518645298480369,2011,Qtr 4,Tháng Mười Hai,26,0.518537723619393
20111226,14,0.00143936667866139,2011,Qtr 4,Tháng Mười Hai,26,0.00143932545149121
20111226,16,0.512032770097286,2011,Qtr 4,Tháng Mười Hai,26,0.510204081632653
20111226,19,0.648298217179903,2011,Qtr 4,Tháng Mười Hai,26,0.645827951433738
20111226,36,0.859771300833978,2011,Qtr 4,Tháng Mười Hai,26,0.859623484913608
20111226,61,0.104242676951944,2011,Qtr 4,Tháng Mười Hai,26,0.10417751849151
20111226,85,0.266602682022981,2011,Qtr 4,Tháng Mười Hai,26,0.266113151311938
20111226,98,1.42571998859424,2011,Qtr 4,Tháng Mười Hai,26,1.42409569923099
20111226,100,1,2011,Qtr 4,Tháng Mười Hai,26,1
20111226,102,0.00925925925925926,2011,Qtr 4,Tháng Mười Hai,26,0.00925154963456379
20111226,103,0.12080212611742,2011,Qtr 4,Tháng Mười Hai,26,0.120797748329971
